Chr	Start	End	Strand	Feature	ID	Mismatch_vs_Consensus	No.Sublocations	No.Probes	MeanMiwi2_KO	StDevMiwi2_KO	MeanSpocd1_KO	StDevSpocd1_KO	MeanWT	StDevWT
chr11	15187053	15193255	-	L1Md_A	L1Md_A	15	1	3	51.038124000000003	30.769236	63.789839999999998	25.999115	72.13891	17.497759
chr11	15298994	15304164	+	L1Md_A	L1Md_A	5	1	2	56.489407	40.593647	71.325164999999998	19.938915	86.34602	3.6839178
chr11	15729278	15734666	+	L1Md_A	L1Md_A	28	1	3	60.814480000000003	32.644566	66.235249999999994	11.577937	91.18448	4.7768993
chr11	15939267	15945456	-	L1Md_A	L1Md_A	14	1	3	71.352279999999993	30.751192	77.245804000000007	21.381945	86.17685	5.4943295
chr11	16071194	16076476	+	L1Md_A	L1Md_A	49	1	3	64.349919999999997	9.260292	71.479190000000003	8.128739	85.38468	5.6713953
chr11	16095873	16101095	+	L1Md_A	L1Md_A	45	1	2	80.433684999999997	6.8318734	84.034546000000006	11.59058	90.567474	8.348259
chr11	16688915	16694704	-	L1Md_A	L1Md_A	4	1	2	79.738524999999996	9.994303	78.563220000000001	10.162572	85.55441	5.961083
chr11	17401330	17407736	-	L1Md_A	L1Md_A	15	1	3	47.998010000000001	39.789074	69.795135000000002	20.188492	91.145386	2.042617
chr11	17578647	17583886	+	L1Md_A	L1Md_A	33	1	3	94.875084000000001	2.1750295	92.165090000000006	6.0317664	95.2827	2.9241636
chr11	18511692	18516877	+	L1Md_A	L1Md_A	45	1	3	72.791820000000001	35.67641	81.725679999999997	13.514293	94.158035	6.171112
chr11	25196641	25202629	-	L1Md_A	L1Md_A	25	1	3	87.561250000000001	8.710659	86.465170000000001	5.9812765	92.05668	3.2725945
chr11	25557145	25563448	-	L1Md_A	L1Md_A	4	1	2	42.996754000000003	54.171276	61.811799999999998	22.471586	87.040344	2.165288
chr11	27573053	27579232	-	L1Md_A	L1Md_A	15	1	3	60.821734999999997	47.12514	74.489959999999996	18.819883	87.44457	3.223222
chr11	27684425	27689797	+	L1Md_A	L1Md_A	5	1	3	67.856769999999997	25.26009	77.907859999999999	9.028734	91.05164	3.6182268
chr11	30065565	30071966	-	L1Md_A	L1Md_A	18	1	3	65.861890000000002	29.98343	80.119309999999999	18.002186	91.99955	2.110307
chr11	31149701	31155886	-	L1Md_A	L1Md_A	32	1	4	76.606939999999994	24.380817	76.378129999999999	14.251596	91.29194	3.7526352
chr11	37633902	37639273	+	L1Md_A	L1Md_A	6	1	3	61.467849999999999	36.449577	84.050799999999995	6.9104843	90.35197	3.1385584
chr11	38902651	38909645	-	L1Md_A	L1Md_A	7	1	4	49.199157999999997	41.79845	71.345150000000004	22.299463	92.97474	5.041846
chr11	40838767	40845557	-	L1Md_A	L1Md_A	5	1	1	92.227683999999996	0	82.41583	0	91.07932	0
chr11	40909403	40915142	+	L1Md_A	L1Md_A	25	1	4	40.844746000000001	34.20314	68.267910000000001	11.767252	87.493	7.7499185
chr11	41098357	41104577	-	L1Md_A	L1Md_A	26	1	3	70.938919999999996	17.280972	69.279600000000002	10.368854	84.33019	3.4163232
chr11	41380885	41386298	+	L1Md_A	L1Md_A	10	1	3	46.781970000000001	42.72638	71.451179999999994	15.778647	87.98861	2.1436083
chr11	41703922	41710497	-	L1Md_A	L1Md_A	7	1	1	91.349279999999993	0	89.914370000000005	0	93.70321	0
chr11	43078907	43085058	-	L1Md_A	L1Md_A	12	1	2	74.462159999999997	32.59231	80.808395000000004	17.47182	87.29716	12.812642
chr11	45582928	45588133	+	L1Md_A	L1Md_A	12	1	3	54.416780000000003	34.10731	79.859459999999999	13.2306	91.44325	2.2869327
chr11	45757431	45763070	-	L1Md_A	L1Md_A	39	1	3	85.213300000000004	17.924492	92.416619999999995	3.1529653	90.5244	3.0307071
chr11	46598596	46605168	-	L1Md_A	L1Md_A	4	1	3	47.144240000000003	41.891605	71.60033	18.620026	92.399605	6.3691435
chr11	48324267	48329499	+	L1Md_A	L1Md_A	15	1	3	52.238669999999999	32.228306	72.506889999999999	24.019627	93.41657	2.4542735
chr11	48367802	48373187	+	L1Md_A	L1Md_A	12	1	3	61.852429999999998	27.271156	74.276070000000004	12.962934	89.680725	3.7436976
chr11	48467071	48472255	+	L1Md_A	L1Md_A	10	1	3	65.679130000000001	25.836725	73.107609999999994	26.063177	78.75704	18.763435
chr11	48529566	48536147	-	L1Md_A	L1Md_A	5	1	1	93.608459999999994	0	95.203284999999994	0	95.43237	0
chr11	49343083	49348484	+	L1Md_A	L1Md_A	16	1	3	68.070260000000005	35.91976	79.747450000000001	14.903136	92.692245	3.828136
chr11	55664009	55670769	-	L1Md_A	L1Md_A	5	1	1	90.30489	0	81.71499	0	91.159615	0
chr11	56177123	56183511	-	L1Md_A	L1Md_A	4	1	3	42.411670000000001	27.746643	74.167060000000006	7.3516045	96.615	2.883704
chr11	56226437	56233019	-	L1Md_A	L1Md_A	5	1	1	90.480580000000003	0	94.981880000000004	0	96.27979	0
chr11	58468956	58475506	-	L1Md_A	L1Md_A	10	1	2	84.692689999999999	14.721575	83.546936000000002	11.863206	92.479416	4.336958
chr11	58673811	58679808	+	L1Md_A	L1Md_A	10	1	2	22.614891	12.417374	62.195843000000004	0	97.55533	2.7640402
chr11	64568019	64574228	-	L1Md_A	L1Md_A	14	1	3	69.022989999999993	31.430698	80.972465999999997	11.616298	91.39346	2.955752
chr11	66706191	66711410	+	L1Md_A	L1Md_A	9	1	3	76.087239999999994	24.221998	80.994095000000002	14.838442	83.86055	10.718726
chr11	71376890	71384865	-	L1Md_A	L1Md_A	11	1	2	90.708860000000001	0.49829578	93.358819999999994	0.97639346	95.58385	4.3449583
chr11	73363336	73369518	-	L1Md_A	L1Md_A	52	1	2	89.249880000000005	0.15912493	88.399559999999994	0.9573175	89.46878	6.105124
chr11	73610773	73618187	-	L1Md_A	L1Md_A	9	1	1	46.217410000000001	0	48.632019999999997	0	50.803547	0
chr11	73826503	73833029	-	L1Md_A	L1Md_A	49	1	3	62.355297	13.888074	61.028106999999999	11.72991	70.206856	15.093456
chr11	91638626	91643884	-	L1Md_A	L1Md_A	7	1	1	93.649413999999993	0	93.801445000000001	0	87.210014	0
chr11	92594567	92600610	+	L1Md_A	L1Md_A	9	1	4	51.544006000000003	33.114235	66.389200000000002	20.046097	89.67144	6.464654
chr11	99882890	99890123	-	L1Md_A	L1Md_A	12	1	5	37.340378000000001	34.450073	69.084800000000001	13.065126	90.31479	1.5406291
chr11	110789926	110796057	-	L1Md_A	L1Md_A	34	1	3	62.948456	37.97648	80.407899999999998	14.072691	92.031746	1.0764258
chr11	111453338	111458551	+	L1Md_A	L1Md_A	16	1	3	68.154235999999997	20.250507	77.685959999999994	10.706797	87.138985	1.4772937
chr12	6013017	6018574	+	L1Md_A	L1Md_A	4	1	3	56.761420000000001	35.18618	77.153655999999998	14.976749	88.85248	7.550659
chr12	6606486	6612657	-	L1Md_A	L1Md_A	15	1	4	71.261246	14.233037	77.443245000000005	8.025668	78.762535	10.619087
chr12	6666623	6672823	-	L1Md_A	L1Md_A	14	1	3	63.449115999999997	20.191755	69.056790000000007	4.1030693	70.13525	2.3394587
chr12	7111628	7117209	+	L1Md_A	L1Md_A	6	1	1	77.913839999999993	0	88.123840000000001	0	79.28832	0
chr12	9665654	9671032	+	L1Md_A	L1Md_A	67	1	3	83.767876000000001	2.5744576	80.466239999999999	5.3093147	86.18728	4.3902054
chr12	10626387	10632342	-	L1Md_A	L1Md_A	19	1	3	86.902510000000007	4.877428	89.399969999999996	4.1876044	89.25248	1.8582098
chr12	10971155	10976771	+	L1Md_A	L1Md_A	16	1	3	36.352849999999997	41.549778	65.891234999999995	17.198956	87.99089	8.9874525
chr12	11652311	11658070	-	L1Md_A	L1Md_A	62	1	5	52.562449999999998	37.61542	72.516509999999997	13.080392	89.84885	3.8456514
chr12	11953730	11960139	-	L1Md_A	L1Md_A	7	1	2	17.017738000000001	0	61.857430000000001	22.478405	88.93266	5.8073635
chr12	11985931	11991066	+	L1Md_A	L1Md_A	84	1	3	91.147575000000003	7.096265	91.809209999999993	4.932046	90.65488	4.017767
chr12	13911561	13917695	-	L1Md_A	L1Md_A	39	1	3	91.080349999999996	2.8111491	90.591674999999995	3.2620447	92.60409	1.967142
chr12	14790874	14796662	+	L1Md_A	L1Md_A	6	1	4	45.559517	42.780075	70.929370000000006	22.351158	89.8617	6.343227
chr12	14938160	14943475	+	L1Md_A	L1Md_A	16	1	3	50.724020000000003	33.988728	69.37379	14.666444	87.49232	4.393524
chr12	15191477	15197670	+	L1Md_A	L1Md_A	8	1	2	80.671036000000001	9.702509	85.467339999999993	1.2460686	87.79358	3.089654
chr12	15253527	15259679	-	L1Md_A	L1Md_A	15	1	4	69.868804999999995	29.732222	78.126249999999999	12.821149	88.742355	3.4817867
chr12	15378519	15384123	+	L1Md_A	L1Md_A	13	1	4	42.422688000000001	48.43636	63.904156	30.852741	90.62257	2.7421997
chr12	18156750	18163362	-	L1Md_A	L1Md_A	16	1	1	57.577624999999998	0	55.514522999999997	0	60.713596	0
chr12	25747103	25752470	+	L1Md_A	L1Md_A	15	1	4	70.783100000000005	41.741837	85.79907	10.672754	92.53427	3.005479
chr12	26034906	26040464	+	L1Md_A	L1Md_A	5	1	3	54.575214000000003	35.77583	84.749039999999994	7.3440704	92.97243	3.0292988
chr12	28191321	28196720	+	L1Md_A	L1Md_A	10	1	3	59.146652000000003	37.585175	77.766784999999999	12.205669	91.941864	0.782857
chr12	30820541	30825914	+	L1Md_A	L1Md_A	6	1	3	52.031033000000001	38.540276	71.180115000000001	18.476772	95.193634	2.4540029
chr12	31045645	31051109	+	L1Md_A	L1Md_A	4	1	3	66.365480000000005	35.92256	80.011380000000003	21.777517	90.42837	2.5824392
chr12	32535130	32541502	+	L1Md_A	L1Md_A	10	1	3	52.441474999999997	42.59202	83.085660000000004	14.898769	93.971115	3.077735
chr12	33876387	33882559	-	L1Md_A	L1Md_A	21	1	3	76.142229999999998	18.39444	78.503699999999995	8.390409	91.023384	1.4195589
chr12	33993984	34000000	-	L1Md_A	L1Md_A	3	1	2	51.232770000000002	53.359486	70.541169999999994	23.242712	89.84543	3.3692393
chr12	34024378	34030508	-	L1Md_A	L1Md_A	21	1	3	73.894009999999994	15.829352	82.682106000000005	1.5038586	91.92571	4.958155
chr12	36199278	36204679	+	L1Md_A	L1Md_A	9	1	3	56.477412999999999	38.775475	75.582310000000007	18.266985	87.97509	6.765211
chr12	37602917	37608175	+	L1Md_A	L1Md_A	36	1	4	72.09366	35.056374	83.858440000000002	10.572959000000001	89.6614	2.7533112
chr12	37668123	37674327	-	L1Md_A	L1Md_A	18	1	3	59.027904999999997	33.357235	74.797300000000007	24.76045	84.519745	5.681007
chr12	39359699	39365816	-	L1Md_A	L1Md_A	42	1	4	83.236800000000002	15.304835	87.801865000000006	9.673796	94.60747	3.0541074
chr12	42240666	42246847	+	L1Md_A	L1Md_A	9	1	4	71.017349999999993	26.11248	75.665530000000004	10.762005	84.16899	7.6940327
chr12	42352304	42357511	+	L1Md_A	L1Md_A	10	1	2	57.510894999999998	48.37377	71.481185999999994	32.37101	87.53157	1.9195442
chr12	42437128	42442426	+	L1Md_A	L1Md_A	31	1	4	67.780209999999997	34.452217	77.432739999999995	12.415731	89.994934	3.665008
chr12	43657429	43662614	+	L1Md_A	L1Md_A	32	1	3	57.237029999999997	27.809074	73.506079999999997	14.289736	83.30374	8.493048
chr12	44646511	44652718	-	L1Md_A	L1Md_A	15	1	3	61.702393000000001	21.140036	74.543080000000003	9.301348	91.38929	1.5593903
chr12	45956400	45961811	-	L1Md_A	L1Md_A	21	1	1	79.563640000000007	0	75.072749999999999	0	88.554756	0
chr12	46044604	46050599	+	L1Md_A	L1Md_A	15	1	2	85.538579999999996	13.664189	86.834959999999995	11.7954855	89.461655	4.960224
chr12	47859464	47866253	-	L1Md_A	L1Md_A	7	1	2	53.919204999999998	28.789885	62.819884999999999	2.1697872	76.28897	9.415231
chr12	48664999	48671408	-	L1Md_A	L1Md_A	49	1	4	64.743613999999994	8.711665	61.927902000000003	3.4484637	73.81181	6.513774
chr12	49214129	49219759	-	L1Md_A	L1Md_A	38	1	2	60.873417000000003	0.74542063	66.173119999999997	5.293992	66.76292	1.822837
chr12	49260743	49265951	+	L1Md_A	L1Md_A	6	1	2	54.671909999999997	26.83668	55.154373	12.331515	75.90285	13.1756525
chr12	49527070	49532421	+	L1Md_A	L1Md_A	7	1	3	50.956305999999998	39.220146	64.948080000000004	14.190282	89.046036	3.2531319
chr12	50242199	50248982	-	L1Md_A	L1Md_A	7	1	1	94.151390000000006	0	91.828766000000002	0	94.909004	0
chr12	57815797	57822165	-	L1Md_A	L1Md_A	4	1	3	46.260159999999999	16.760128	61.800995	10.732637	78.9762	21.930132
chr12	57910745	57916994	-	L1Md_A	L1Md_A	4	1	3	53.732906	40.893803	75.922839999999994	13.669348	92.30059	1.7730069
chr12	58119797	58126215	+	L1Md_A	L1Md_A	10	1	2	73.147059999999996	23.570007	80.646514999999994	12.838143	92.66688	1.9448026
chr12	58156214	58162002	+	L1Md_A	L1Md_A	9	1	2	82.002870000000001	20.642525	88.202619999999996	9.263745	91.49994	1.8258528
chr12	58493627	58499870	-	L1Md_A	L1Md_A	15	1	3	45.904719999999998	10.988817	69.592833999999996	10.564035	88.53269	5.3795743
chr12	58659691	58665072	+	L1Md_A	L1Md_A	14	1	3	55.286934000000002	31.901548	77.914569999999998	10.348447	94.64107	3.8128612
chr12	58858198	58863731	+	L1Md_A	L1Md_A	32	1	4	48.280822999999998	26.104404	71.135543999999996	8.49792	88.94046	3.0394208
chr12	59600040	59605222	+	L1Md_A	L1Md_A	22	1	3	65.733765000000005	32.438473	78.470160000000007	16.545813	87.43898	2.9619322
chr12	59947350	59952859	+	L1Md_A	L1Md_A	37	1	4	60.773533	30.329489	74.374619999999993	14.503819	89.4443	3.7746954
chr12	60202199	60207370	+	L1Md_A	L1Md_A	32	1	4	66.875990000000002	34.644833	77.604029999999995	17.520773	87.85466	2.7048247
chr12	60442874	60448453	+	L1Md_A	L1Md_A	7	1	4	43.931052999999999	36.4286	67.135670000000005	14.960948	89.99203	6.663578
chr12	61363510	61370284	-	L1Md_A	L1Md_A	7	1	2	76.705520000000007	14.52925	65.909909999999996	4.1273513	80.98239	16.7186
chr12	62055270	62061515	-	L1Md_A	L1Md_A	15	1	3	63.925488000000001	46.925243	69.879540000000006	17.614721	86.41734	3.9611504
chr12	62069810	62076277	-	L1Md_A	L1Md_A	6	1	4	45.678367999999999	34.550358	66.219764999999995	10.148738	87.32657	4.719038
chr12	62144886	62150281	+	L1Md_A	L1Md_A	10	1	3	50.731090000000002	31.857067	64.193780000000004	10.942198	86.88115	6.0244555
chr12	62226819	62232301	-	L1Md_A	L1Md_A	3	1	2	93.294524999999993	2.4509532	94.314729999999997	1.7994506	93.35751	0.14834072
chr12	63119283	63125469	+	L1Md_A	L1Md_A	9	1	1	82.058750000000003	0	89.565216000000007	0	82.416664	0
chr12	63351186	63357584	+	L1Md_A	L1Md_A	10	1	1	22.87124	0	60.112347	0	82.38052	0
chr12	63741483	63746677	+	L1Md_A	L1Md_A	40	1	3	57.678359999999998	25.838522	68.139520000000005	13.967846	89.81473	2.6478639
chr12	63908901	63914270	+	L1Md_A	L1Md_A	15	1	4	66.551000000000002	33.043076	74.490279999999998	21.820457	88.3435	3.4913323
chr12	64602751	64609120	-	L1Md_A	L1Md_A	5	1	2	56.807896	45.74502	92.510279999999995	0	90.185684	4.7219844
chr12	64886730	64892732	+	L1Md_A	L1Md_A	7	1	1	85.187389999999994	0	94.006290000000007	0	94.54685	0
chr12	65260029	65267001	-	L1Md_A	L1Md_A	8	1	1	74.734275999999994	0	69.176445000000001	0	60.39223	0
chr12	66103349	66108562	+	L1Md_A	L1Md_A	16	1	3	61.234966	46.94096	79.212165999999996	17.467613	88.59392	1.350867
chr12	66164884	66170248	+	L1Md_A	L1Md_A	4	1	2	53.081206999999999	43.948936	66.690414000000004	14.369024	89.55013	2.1182346
chr12	67275681	67282049	-	L1Md_A	L1Md_A	4	1	3	64.705150000000003	33.891083	71.357924999999994	29.057066	93.020325	5.4450755
chr12	67554893	67561669	-	L1Md_A	L1Md_A	6	1	3	36.020184	44.14345	66.854569999999995	17.044342	91.6493	5.6186414
chr12	67828867	67836682	-	L1Md_A	L1Md_A	10	1	1	72.162019999999998	0	80.525840000000002	0	76.673584	0
chr12	67950152	67956145	+	L1Md_A	L1Md_A	8	1	1	91.337249999999997	0	90.696594000000005	0	92.18435	0
chr12	68069214	68074407	+	L1Md_A	L1Md_A	88	1	2	54.921227000000002	49.529716	72.61412	28.568571	93.51156	4.15859
chr12	68696248	68701404	-	L1Md_A	L1Md_A	66	1	2	87.954350000000005	4.2454243	90.189760000000007	7.7749376	94.51688	0.8321905
chr12	68705447	68711815	-	L1Md_A	L1Md_A	5	1	2	44.674796999999998	26.366478	60.043900000000001	8.437872	91.96759	0
chr12	81351009	81357182	-	L1Md_A	L1Md_A	34	1	3	78.269645999999995	14.582504	82.425790000000006	4.8870964	89.318214	8.774277
chr12	87973760	87980008	-	L1Md_A	L1Md_A	12	1	2	53.154130000000002	47.413628	77.397459999999995	15.794287	94.72942	0.33016154
chr12	90476755	90481950	+	L1Md_A	L1Md_A	28	1	3	66.439970000000002	22.838383	74.679564999999997	17.469381	91.178406	1.1312884
chr12	90687912	90693928	-	L1Md_A	L1Md_A	22	1	3	85.353319999999997	9.593812	88.544205000000005	6.4997334	90.77238	2.3332055
chr12	92591291	92596496	+	L1Md_A	L1Md_A	15	1	3	64.060040000000001	25.058027	77.799009999999996	11.737667	88.41384	3.6370873
chr12	92861973	92868340	-	L1Md_A	L1Md_A	5	1	3	57.261657999999997	37.171944	69.717759999999998	23.855417	93.77146	2.3569908
chr12	93317502	93322820	+	L1Md_A	L1Md_A	8	1	3	59.965865999999998	23.162052	75.150109999999998	8.812624	85.36814	1.2392535
chr12	93920319	93925905	+	L1Md_A	L1Md_A	7	1	1	70.146870000000007	0	77.186949999999996	0	75.162346	0
chr12	95611409	95618210	-	L1Md_A	L1Md_A	13	1	1	84.262500000000003	0	86.025639999999996	0	85.424835	0
chr12	96000316	96007291	-	L1Md_A	L1Md_A	16	1	4	42.314182000000002	26.466227	68.626999999999995	12.162666	86.766426	3.9973733
chr12	96077695	96084318	-	L1Md_A	L1Md_A	5	1	3	47.318995999999999	40.005985	68.846633999999995	21.70504	89.69248	4.1751695
chr12	98115707	98121888	-	L1Md_A	L1Md_A	29	1	3	76.267623999999998	17.222797	87.200590000000005	7.653767	95.26557	2.2504344
chr12	102119854	102125060	+	L1Md_A	L1Md_A	7	1	1	8.0637159999999994	0	59.98798	0	58.2393	0
chr12	103462044	103468227	-	L1Md_A	L1Md_A	8	1	3	86.698104999999998	6.342204	90.108890000000002	2.9338756	92.358284	2.3476079
chr12	114235100	114241885	-	L1Md_A	L1Md_A	9	1	1	59.454639999999998	0	58.77525	0	82.2824	0
chr12	114324623	114331616	-	L1Md_A	L1Md_A	8	1	3	42.039734000000003	27.449621	48.269604000000001	0	84.09433	13.703676
chr12	114343991	114349784	+	L1Md_A	L1Md_A	41	1	2	56.959296999999999	7.5031586	50.431072	0	73.87325	3.9180682
chr12	115418468	115424903	-	L1Md_A	L1Md_A	40	1	3	43.617339999999999	6.007973	44.686985	1.3843994	56.484104	11.00735
chr12	115511476	115517466	-	L1Md_A	L1Md_A	28	1	2	43.886719999999997	12.694318	NaN	0	49.22425	12.339049
chr12	118381816	118388394	-	L1Md_A	L1Md_A	5	1	3	54.941630000000004	32.8906	77.305400000000006	15.547571	94.24835	3.316166
chr12	119011729	119017148	+	L1Md_A	L1Md_A	15	1	4	61.391212000000003	36.994713	77.31814	18.519041	91.61056	3.7335386
chr12	119661047	119667605	-	L1Md_A	L1Md_A	12	1	4	42.626488000000002	25.824686	60.326076999999998	4.976975	71.535416	20.539368
chr13	3732692	3738893	-	L1Md_A	L1Md_A	41	1	4	91.925600000000003	3.5314481	93.233733999999998	2.0001802	94.18091	1.8697354
chr13	5063894	5069688	+	L1Md_A	L1Md_A	8	1	4	43.669539999999998	35.31498	67.605059999999995	22.526953	86.600975	2.9613278
chr13	5141321	5147481	-	L1Md_A	L1Md_A	11	1	3	42.376198000000002	41.535583	64.913039999999995	14.885647	90.04096	5.640455
chr13	6697030	6703224	-	L1Md_A	L1Md_A	13	1	3	59.733665000000002	38.839535	78.979320000000001	16.692898	90.43184	2.4969957
chr13	6722482	6729063	-	L1Md_A	L1Md_A	7	1	3	54.69341	33.958454	74.161550000000005	12.813749	84.74233	3.7868536
chr13	8037389	8042461	+	L1Md_A	L1Md_A	41	1	1	91.117410000000007	0	81.692639999999997	0	90.76398	0
chr13	11255166	11261155	+	L1Md_A	L1Md_A	8	1	1	38.222659999999998	0	65.45035	0	80.10328	0
chr13	11262151	11267616	+	L1Md_A	L1Md_A	9	1	1	87.922179999999997	0	85.337299999999999	0	94.00527	0
chr13	13015592	13022184	-	L1Md_A	L1Md_A	17	1	2	58.735137999999999	3.3339412	50.167026999999997	8.596673	67.78957	13.7471695
chr13	13304674	13310866	-	L1Md_A	L1Md_A	41	1	3	65.489620000000002	10.642527	63.495032999999999	7.4404345	82.339836	2.858707
chr13	14802779	14809771	-	L1Md_A	L1Md_A	8	1	3	61.54186	28.429935	76.104200000000006	15.849326	85.23437	5.0714684
chr13	16245868	16251286	+	L1Md_A	L1Md_A	55	1	3	84.280240000000006	11.468637	86.837104999999994	9.5119915	90.014244	2.1611466
chr13	19954540	19959763	+	L1Md_A	L1Md_A	4	1	3	60.705444	34.8086	89.816469999999995	0.16155624	91.76812	3.8589551
chr13	20668322	20675506	-	L1Md_A	L1Md_A	12	1	3	33.670099999999998	52.624294	72.823670000000007	13.617585	94.41299	2.1009166
chr13	20712659	20719026	-	L1Md_A	L1Md_A	5	1	3	54.81711	33.189255	81.810615999999996	0.01574707	94.78959	0.30926514
chr13	22543189	22550181	-	L1Md_A	L1Md_A	10	1	2	62.417183000000001	18.70953	65.874030000000005	5.7467937	69.44122	1.5003631
chr13	22598303	22603499	+	L1Md_A	L1Md_A	12	1	3	58.543819999999997	27.915731	68.756255999999993	11.207179	86.527054	7.140097
chr13	25235616	25242198	-	L1Md_A	L1Md_A	5	1	3	67.370220000000003	25.533163	76.291569999999993	11.682186	87.347855	5.7384305
chr13	26048775	26054146	+	L1Md_A	L1Md_A	5	1	3	56.580199999999998	37.680576	71.578280000000007	16.993917	87.98674	1.0616695
chr13	26176022	26181267	+	L1Md_A	L1Md_A	48	1	3	69.588440000000006	30.508455	81.987930000000006	11.215991	94.67283	2.4077923
chr13	26817849	26823975	-	L1Md_A	L1Md_A	12	1	3	66.068550000000002	39.518177	75.55641	15.71932	89.72871	4.5666986
chr13	27824141	27830717	-	L1Md_A	L1Md_A	18	1	4	35.655110000000001	38.686836	55.601349999999996	16.576918	74.23398	6.578638
chr13	27875835	27882217	-	L1Md_A	L1Md_A	35	1	3	44.193171999999997	34.352085	61.203476000000002	15.410558	86.959274	4.245188
chr13	31140036	31146231	-	L1Md_A	L1Md_A	10	1	3	66.034880000000001	41.55522	85.377549999999999	1.4122429	90.83734	3.220593
chr13	33299980	33306121	+	L1Md_A	L1Md_A	35	1	4	53.076954000000001	11.839619	52.537148000000002	7.951055	72.11074	13.483246
chr13	34470884	34476084	+	L1Md_A	L1Md_A	8	1	2	39.680045999999997	47.048233	68.734634	22.095001	82.63403	6.4523115
chr13	37167061	37173443	+	L1Md_A	L1Md_A	10	1	2	64.693190000000001	41.769573	75.837524000000002	20.4471	92.352554	1.954454
chr13	39049931	39056697	-	L1Md_A	L1Md_A	5	1	2	86.808525000000003	9.333818	90.009389999999996	6.14599	94.04059	1.3197938
chr13	39544534	39550135	+	L1Md_A	L1Md_A	16	1	4	43.681395999999999	39.355682	75.937740000000005	14.530603	86.20918	13.763536
chr13	40626061	40631640	+	L1Md_A	L1Md_A	5	1	1	82.27731	0	75.619609999999994	0	67.66209	0
chr13	47520542	47528457	-	L1Md_A	L1Md_A	19	1	1	96.536720000000003	0	96.365009999999998	0	94.36446	0
chr13	47739987	47745564	+	L1Md_A	L1Md_A	6	1	3	59.05059	25.365084	66.310230000000004	11.306326	82.42288	12.375299
chr13	50015175	50021714	-	L1Md_A	L1Md_A	5	1	4	45.617705999999998	37.429733	71.40522	19.776514	85.08243	10.2498255
chr13	50129062	50135434	-	L1Md_A	L1Md_A	16	1	1	95.004615999999999	0	92.989900000000006	0	92.98301	0
chr13	50689798	50695323	+	L1Md_A	L1Md_A	7	1	2	17.736366	14.6539755	63.781258000000001	3.4843023	94.020935	3.729709
chr13	50735669	50740875	+	L1Md_A	L1Md_A	6	1	3	81.365790000000004	11.501724	90.597565000000003	2.5181248	89.90367	4.1650734
chr13	50803027	50809220	-	L1Md_A	L1Md_A	11	1	3	62.818553999999999	25.10083	80.090209999999999	14.207166	92.38721	0.7081566
chr13	50837998	50843186	+	L1Md_A	L1Md_A	28	1	3	68.901510000000002	41.80603	78.806945999999996	21.738693	91.62804	0.8450354
chr13	60974403	60980777	-	L1Md_A	L1Md_A	5	1	3	41.629435999999998	18.76184	59.347427000000003	5.067577	73.55175	7.672237
chr13	61106128	61112516	-	L1Md_A	L1Md_A	16	1	4	57.379337	14.63535	67.693330000000003	7.6873527	76.04678	5.688899
chr13	61330343	61336744	-	L1Md_A	L1Md_A	22	1	3	66.93289	21.917843	62.354892999999997	7.4653735	78.47344	10.345227
chr13	61422038	61427874	+	L1Md_A	L1Md_A	11	1	1	77.091999999999999	0	77.091499999999996	0	86.31613	0
chr13	64582654	64589456	-	L1Md_A	L1Md_A	13	1	4	46.252872000000004	39.615414	78.483604	0	90.374374	2.7448885
chr13	68420828	68427403	-	L1Md_A	L1Md_A	7	1	4	64.031170000000003	5.198879	63.803733999999999	2.1277783	73.63182	11.866102
chr13	68502221	68507380	+	L1Md_A	L1Md_A	58	1	3	59.438988000000002	4.815393	NaN	0	69.29683	11.168206
chr13	69079663	69086029	-	L1Md_A	L1Md_A	6	1	3	61.806376999999998	47.919064	89.252300000000005	0	92.421814	4.971997
chr13	70520492	70526609	-	L1Md_A	L1Md_A	24	1	3	88.155270000000002	4.221028	90.714399999999998	0.7008436	93.11773	0.24253081
chr13	71343689	71350465	-	L1Md_A	L1Md_A	7	1	2	80.662809999999993	18.327688	84.494950000000003	12.6422205	92.45589	1.8036046
chr13	72677333	72682922	+	L1Md_A	L1Md_A	17	1	4	58.271340000000002	37.3197	80.483369999999994	16.265486	91.28935	3.245654
chr13	73124026	73130219	-	L1Md_A	L1Md_A	14	1	3	75.343029999999999	34.726536	88.641139999999993	12.512089	87.97105	12.711746
chr13	80428916	80434279	+	L1Md_A	L1Md_A	13	1	3	52.037548000000001	43.748974	71.834609999999998	21.771421	89.2711	3.7069483
chr13	80683079	80688671	+	L1Md_A	L1Md_A	6	1	3	45.718760000000003	38.81777	74.090453999999994	12.913446	92.03064	4.7856216
chr13	82523004	82529387	-	L1Md_A	L1Md_A	28	1	3	66.870099999999994	44.68332	80.173339999999996	20.140938	85.25448	13.962782
chr13	84466808	84472488	-	L1Md_A	L1Md_A	87	1	2	88.104399999999998	6.279031	80.547470000000004	17.384613	86.01148	7.7113113
chr13	84834552	84840154	+	L1Md_A	L1Md_A	10	1	3	40.454777	43.608395	67.232140000000001	0.26919556	90.82578	1.4975663
chr13	84848070	84853246	+	L1Md_A	L1Md_A	37	1	3	63.154339999999998	30.831127	66.946430000000007	21.144884	78.13981	16.56228
chr13	85323461	85330068	-	L1Md_A	L1Md_A	15	1	4	47.737952999999997	38.72458	68.397540000000006	14.123777	90.15321	6.7978387
